"document","content"
"10550_10_19.docx",c("Kori Blankenship", "", "2", "2014-08-21T14:06:00Z", "2018-02-23T23:35:00Z", "2025-02-12T09:41:11Z")
"10550_15_28.docx",c("Kori Blankenship", "", "4", "2014-08-21T14:39:00Z", "2018-08-02T15:29:00Z", "2025-02-12T09:41:11Z")
"10550_16_23_24.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:16:00Z", "2018-08-02T23:08:00Z", "2025-02-12T09:41:11Z")
"10550_17.docx",c("", "Kori Blankenship", "", "4", "2014-08-21T14:19:00Z", "2018-05-17T17:27:00Z", "2025-02-12T09:41:11Z")
"10550_18.docx",c("Kori Blankenship", "", "7", "2014-08-21T14:21:00Z", "2015-10-13T00:11:00Z", "2025-02-12T09:41:12Z")
"10550_20.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:24:00Z", "2018-03-20T20:11:00Z", "2025-02-12T09:41:12Z")
"10550_21_22.docx",c("Kori Blankenship", "Kori Blankenship", "3", "2014-08-21T14:26:00.0000000Z", "2018-03-20T20:21:00.0000000Z", "2018-08-02T22:40:53.6297129Z")
"10550_27.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:37:00Z", "2018-03-20T20:32:00Z", "2025-02-12T09:41:12Z")
"10550_29.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:41:00Z", "2018-03-20T21:03:00Z", "2025-02-12T09:41:12Z")
"10560_1_7_8_9.docx",c("Kori Blankenship", "", "4", "2014-08-19T01:17:00Z", "2017-09-04T20:38:00Z", "2025-02-12T09:41:12Z")
"10560_10_19.docx",c("Kori Blankenship", "", "2", "2014-08-21T14:23:00Z", "2017-08-22T21:15:00Z", "2025-02-12T09:41:12Z")
"10560_15_28.docx",c("Kori Blankenship", "", "5", "2014-08-21T14:39:00Z", "2018-08-02T14:45:00Z", "2025-02-12T09:41:12Z")
"10560_16_23.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:16:00Z", "2018-08-02T23:09:00Z", "2025-02-12T09:41:12Z")
"10560_18.docx",c("Kori Blankenship", "", "6", "2014-08-21T14:21:00Z", "2015-10-13T00:11:00Z", "2025-02-12T09:41:12Z")
"10560_20.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:24:00Z", "2018-02-08T21:03:00Z", "2025-02-12T09:41:12Z")
"10560_21_22.docx",c("Kori Blankenship", "", "4", "2014-08-21T14:28:00Z", "2017-12-04T20:25:00Z", "2025-02-12T09:41:12Z")
"10560_29.docx",c("Kori Blankenship", "", "4", "2014-08-21T14:41:00Z", "2015-10-15T01:41:00Z", "2025-02-12T09:41:12Z")
"10570_12_16.docx",c("Kori Blankenship", "", "4", "2014-08-21T14:16:00Z", "2017-12-04T20:34:00Z", "2025-02-12T09:41:12Z")
"10570_18.docx",c("", "", "Kori Blankenship", "", "", "", "4", "1900-01-01T08:00:00Z", "2018-10-04T15:44:00Z", "2025-02-12T09:41:12Z")
"10570_23.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:29:00Z", "2017-12-04T21:42:00Z", "2025-02-12T09:41:13Z")
"10570_28.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:39:00Z", "2017-12-04T20:39:00Z", "2025-02-12T09:41:13Z")
"10570_29.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:41:00Z", "2017-12-06T23:28:00Z", "2025-02-12T09:41:13Z")
"10580_12.docx",c("Kori Blankenship", "", "3", "2014-08-21T14:08:00Z", "2018-01-29T21:34:00Z", "2025-02-12T09:41:13Z")
"10580_4.docx",c("Kori Blankenship", "", "3", "2014-08-19T01:11:00Z", "2017-08-29T18:13:00Z", "2025-02-12T09:41:13Z")
"10580_7.docx",c("Kori Blankenship", "", "3", "2014-08-19T01:17:00Z", "2017-08-29T17:25:00Z", "2025-02-12T09:41:13Z")
"10581_6.docx",c("Kori Blankenship", "", "3", "2014-08-19T01:14:00Z", "2017-08-31T01:20:00Z", "2025-02-12T09:41:13Z")
"10582_6.docx",c("", "Kori Blankenship", "", "4", "2014-08-19T01:14:00Z", "2017-08-31T01:29:00Z", "2025-02-12T09:41:13Z")
