bps_model_id,state_class_source,state_class_to,transition_type_id,probability,return_interval(years),age_reset,tst_min
10540_13_14,Late1:CLS,Early1:ALL,Replacement Fire,0.0067,149,Yes,0
10540_13_14,Late1:CLS,Late1:OPN,Insects or Disease,0.02,50,Yes,0
10540_13_14,Late1:CLS,Late1:OPN,Mixed Fire,0.05,20,Yes,0
10540_13_14,Late1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_13_14,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,50
10540_13_14,Late1:OPN,Late1:OPN,Mixed Fire,0.028,36,No,0
10540_13_14,Late1:OPN,Late1:OPN,Surface Fire,0.05,20,No,0
10540_13_14,Mid1:CLS,Early1:ALL,Replacement Fire,0.0067,149,Yes,0
10540_13_14,Mid1:CLS,Mid1:OPN,Insects or Disease,0.04,25,Yes,0
10540_13_14,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,Yes,0
10540_13_14,Mid1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_13_14,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_13_14,Mid1:OPN,Mid1:OPN,Mixed Fire,0.028,36,No,0
10540_13_14,Mid1:OPN,Mid1:OPN,Surface Fire,0.04,25,No,0
10540_15_25,Early1:ALL,Early1:ALL,Surface Fire,0.1,10,No,0
10540_15_25,Early1:ALL,Mid1:CLS,Alternative Succession,0.01,100,Yes,0
10540_15_25,Late1:CLS,Early1:ALL,Replacement Fire,0.004,250,Yes,0
10540_15_25,Late1:CLS,Late1:CLS,Surface Fire,0.004,250,No,0
10540_15_25,Late1:CLS,Late1:OPN,Insects or Disease,0.02,50,Yes,0
10540_15_25,Late1:CLS,Late1:OPN,Mixed Fire,0.008,125,Yes,0
10540_15_25,Late1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_15_25,Late1:OPN,Late1:CLS,Alternative Succession,0.001,"1,000",Yes,0
10540_15_25,Late1:OPN,Late1:OPN,Mixed Fire,0.01,100,No,0
10540_15_25,Late1:OPN,Late1:OPN,Surface Fire,0.1,10,No,0
10540_15_25,Mid1:CLS,Early1:ALL,Replacement Fire,0.0125,80,Yes,0
10540_15_25,Mid1:CLS,Late1:OPN,Alternative Succession,0.03,33,Yes,0
10540_15_25,Mid1:CLS,Mid1:CLS,Surface Fire,0.0063,159,No,0
10540_15_25,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,Yes,0
10540_15_25,Mid1:OPN,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10540_15_25,Mid1:OPN,Mid1:OPN,Mixed Fire,0.01,100,No,0
10540_15_25,Mid1:OPN,Mid1:OPN,Surface Fire,0.1,10,No,0
10540_16_23_24,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
10540_16_23_24,Late1:CLS,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_16_23_24,Late1:CLS,Late1:OPN,Insects or Disease,0.02,50,Yes,0
10540_16_23_24,Late1:CLS,Late1:OPN,Mixed Fire,0.05,20,Yes,0
10540_16_23_24,Late1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_16_23_24,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,No,50
10540_16_23_24,Late1:OPN,Late1:OPN,Surface Fire,0.05,20,No,0
10540_16_23_24,Mid1:CLS,Early1:ALL,Replacement Fire,0.0067,149,Yes,0
10540_16_23_24,Mid1:CLS,Mid1:OPN,Insects or Disease,0.04,25,No,0
10540_16_23_24,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,No,0
10540_16_23_24,Mid1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_16_23_24,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_16_23_24,Mid1:OPN,Mid1:OPN,Surface Fire,0.1667,6,No,0
10540_17,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
10540_17,Late1:CLS,Early1:ALL,Replacement Fire,0.0067,149,Yes,0
10540_17,Late1:CLS,Late1:OPN,Insects or Disease,0.02,50,Yes,0
10540_17,Late1:CLS,Late1:OPN,Mixed Fire,0.05,20,Yes,0
10540_17,Late1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_17,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,50
10540_17,Late1:OPN,Late1:OPN,Mixed Fire,0.028,36,No,0
10540_17,Late1:OPN,Late1:OPN,Surface Fire,0.05,20,No,0
10540_17,Mid1:CLS,Early1:ALL,Replacement Fire,0.0067,149,Yes,0
10540_17,Mid1:CLS,Mid1:OPN,Insects or Disease,0.04,25,Yes,0
10540_17,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,Yes,0
10540_17,Mid1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_17,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_17,Mid1:OPN,Mid1:OPN,Mixed Fire,0.028,36,No,0
10540_17,Mid1:OPN,Mid1:OPN,Surface Fire,0.04,25,No,0
10540_20,Early1:ALL,Early1:ALL,Mixed Fire,0.05,20,No,0
10540_20,Early1:ALL,Early1:ALL,Replacement Fire,0.02,50,Yes,0
10540_20,Early1:ALL,Early1:ALL,Surface Fire,0.03,33,No,0
10540_20,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_20,Late1:CLS,Early1:ALL,Replacement Fire,0.02,50,Yes,0
10540_20,Late1:CLS,Late1:CLS,Surface Fire,0.005,200,No,0
10540_20,Late1:CLS,Late1:OPN,Insects or Disease,0.004,250,Yes,0
10540_20,Late1:CLS,Late1:OPN,Mixed Fire,0.06,17,Yes,0
10540_20,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.002,500,Yes,0
10540_20,Late1:OPN,Early1:ALL,Replacement Fire,0.0015,667,Yes,0
10540_20,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,40
10540_20,Late1:OPN,Late1:OPN,Insects or Disease,0.02,50,No,0
10540_20,Late1:OPN,Late1:OPN,Mixed Fire,0.006,167,No,0
10540_20,Late1:OPN,Late1:OPN,Surface Fire,0.06,17,No,0
10540_20,Mid1:CLS,Early1:ALL,Replacement Fire,0.02,50,Yes,0
10540_20,Mid1:CLS,Mid1:CLS,Insects or Disease,0.02,50,No,0
10540_20,Mid1:CLS,Mid1:CLS,Surface Fire,0.005,200,No,0
10540_20,Mid1:CLS,Mid1:OPN,Mixed Fire,0.06,17,Yes,0
10540_20,Mid1:OPN,Early1:ALL,Replacement Fire,0.0015,667,Yes,0
10540_20,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,40
10540_20,Mid1:OPN,Mid1:OPN,Mixed Fire,0.006,167,No,0
10540_20,Mid1:OPN,Mid1:OPN,Surface Fire,0.06,17,No,0
10540_22,Early1:OPN,Early1:OPN,Mixed Fire,0.0143,70,No,0
10540_22,Early1:OPN,Early1:OPN,Replacement Fire,0.033,30,Yes,0
10540_22,Early1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_22,Late1:CLS,Early1:OPN,Replacement Fire,0.0033,303,Yes,0
10540_22,Late1:CLS,Late1:OPN,Insects or Disease,0.04,25,Yes,0
10540_22,Late1:CLS,Late1:OPN,Mixed Fire,0.04,25,Yes,0
10540_22,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.05,20,Yes,0
10540_22,Late1:OPN,Early1:OPN,Replacement Fire,0.002,500,Yes,0
10540_22,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,25
10540_22,Late1:OPN,Late1:OPN,Insects or Disease,0.01,100,No,0
10540_22,Late1:OPN,Late1:OPN,Mixed Fire,0.014,71,No,0
10540_22,Late1:OPN,Late1:OPN,Surface Fire,0.085,12,No,0
10540_22,Mid1:CLS,Early1:OPN,Replacement Fire,0.0067,149,Yes,0
10540_22,Mid1:CLS,Mid1:OPN,Insects or Disease,0.01,100,Yes,0
10540_22,Mid1:CLS,Mid1:OPN,Mixed Fire,0.06,17,Yes,0
10540_22,Mid1:OPN,Early1:OPN,Replacement Fire,0.0033,303,Yes,0
10540_22,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_22,Mid1:OPN,Mid1:OPN,Mixed Fire,0.016,63,No,0
10540_22,Mid1:OPN,Mid1:OPN,Surface Fire,0.05,20,No,0
10540_26,Early1:ALL,Early1:ALL,Replacement Fire,0.11,9,Yes,0
10540_26,Early1:ALL,Early1:ALL,Surface Fire,0.1,10,No,0
10540_26,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,11
10540_26,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10540_26,Late1:CLS,Late1:CLS,Surface Fire,0.004,250,No,0
10540_26,Late1:CLS,Late1:OPN,Insects or Disease,0.02,50,Yes,0
10540_26,Late1:CLS,Late1:OPN,Mixed Fire,0.008,125,Yes,0
10540_26,Late1:OPN,Early1:ALL,Replacement Fire,0.0025,400,Yes,0
10540_26,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,40
10540_26,Late1:OPN,Late1:OPN,Mixed Fire,0.01,100,No,0
10540_26,Late1:OPN,Late1:OPN,Surface Fire,0.1,10,No,0
10540_26,Mid1:CLS,Early1:ALL,Replacement Fire,0.0167,60,Yes,0
10540_26,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,Yes,0
10540_26,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10540_26,Mid1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,20
10540_26,Mid1:OPN,Mid1:OPN,Mixed Fire,0.01,100,No,0
10540_26,Mid1:OPN,Mid1:OPN,Surface Fire,0.1,10,No,0
10540_28,Early1:ALL,Early1:ALL,Mixed Fire,0.0063,159,No,0
10540_28,Early1:ALL,Early1:ALL,Surface Fire,0.041,24,No,0
10540_28,Early1:ALL,Mid1:CLS,Alternative Succession,0.01,100,Yes,0
10540_28,Late1:CLS,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_28,Late1:CLS,Late1:CLS,Surface Fire,0.041,24,No,0
10540_28,Late1:CLS,Late1:OPN,Mixed Fire,0.0063,159,Yes,0
10540_28,Late1:OPN,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_28,Late1:OPN,Late1:CLS,Alternative Succession,0.003,333,Yes,0
10540_28,Late1:OPN,Late1:OPN,Mixed Fire,0.0063,159,No,0
10540_28,Late1:OPN,Late1:OPN,Surface Fire,0.041,24,No,0
10540_28,Mid1:CLS,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_28,Mid1:CLS,Mid1:CLS,Surface Fire,0.041,24,No,0
10540_28,Mid1:CLS,Mid1:OPN,Mixed Fire,0.0063,159,Yes,0
10540_28,Mid1:OPN,Early1:ALL,Mixed Fire,0.0031,323,Yes,0
10540_28,Mid1:OPN,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_28,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,60
10540_28,Mid1:OPN,Mid1:OPN,Mixed Fire,0.0031,323,No,0
10540_28,Mid1:OPN,Mid1:OPN,Surface Fire,0.041,24,No,0
10540_29,Early1:ALL,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10540_29,Early1:ALL,Early1:ALL,Surface Fire,0.05,20,No,0
10540_29,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,14
10540_29,Late1:CLS,Early1:ALL,Insects or Disease,0.003,333,Yes,0
10540_29,Late1:CLS,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10540_29,Late1:CLS,Late1:CLS,Insects or Disease,0.025,40,No,0
10540_29,Late1:CLS,Late1:CLS,Mixed Fire,0.0006,"1,667",No,0
10540_29,Late1:CLS,Late1:OPN,Insects or Disease,0.01,100,Yes,0
10540_29,Late1:CLS,Late1:OPN,Mixed Fire,0.0019,526,Yes,0
10540_29,Late1:CLS,Late1:OPN,Surface Fire,0.05,20,Yes,0
10540_29,Late1:CLS,Mid1:CLS,Mixed Fire,0.0006,"1,667",Yes,0
10540_29,Late1:CLS,Mid1:OPN,Mixed Fire,0.0019,526,Yes,0
10540_29,Late1:OPN,Early1:ALL,Insects or Disease,0.003,333,Yes,0
10540_29,Late1:OPN,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10540_29,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,60
10540_29,Late1:OPN,Late1:OPN,Insects or Disease,0.05,20,No,0
10540_29,Late1:OPN,Late1:OPN,Mixed Fire,0.0025,400,No,0
10540_29,Late1:OPN,Late1:OPN,Surface Fire,0.05,20,No,0
10540_29,Late1:OPN,Mid1:OPN,Insects or Disease,0.004,250,Yes,0
10540_29,Late1:OPN,Mid1:OPN,Mixed Fire,0.0025,400,Yes,0
10540_29,Mid1:CLS,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10540_29,Mid1:CLS,Mid1:CLS,Surface Fire,0.05,20,No,0
10540_29,Mid1:OPN,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10540_29,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
10540_29,Mid1:OPN,Mid1:OPN,Mixed Fire,0.005,200,No,0
10540_29,Mid1:OPN,Mid1:OPN,Surface Fire,0.05,20,No,0
10540_33,Early1:ALL,Early1:ALL,Mixed Fire,0.0063,159,No,0
10540_33,Early1:ALL,Early1:ALL,Surface Fire,0.0333,30,No,0
10540_33,Early1:ALL,Mid1:CLS,Alternative Succession,0.01,100,Yes,0
10540_33,Late1:CLS,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_33,Late1:CLS,Late1:CLS,Surface Fire,0.0063,159,No,0
10540_33,Late1:CLS,Late1:OPN,Mixed Fire,0.0063,159,Yes,0
10540_33,Late1:OPN,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_33,Late1:OPN,Late1:CLS,Alternative Succession,0.003,333,Yes,0
10540_33,Late1:OPN,Late1:OPN,Mixed Fire,0.0063,159,No,0
10540_33,Late1:OPN,Late1:OPN,Surface Fire,0.04,25,No,0
10540_33,Mid1:CLS,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_33,Mid1:CLS,Mid1:CLS,Surface Fire,0.0333,30,No,0
10540_33,Mid1:CLS,Mid1:OPN,Mixed Fire,0.0063,159,Yes,0
10540_33,Mid1:OPN,Early1:ALL,Mixed Fire,0.0031,323,Yes,0
10540_33,Mid1:OPN,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10540_33,Mid1:OPN,Mid1:OPN,Mixed Fire,0.0031,323,No,0
10540_33,Mid1:OPN,Mid1:OPN,Surface Fire,0.04,25,No,0
10541_27,Early1:ALL,Early1:ALL,Surface Fire,0.1,10,No,0
10541_27,Early1:ALL,Early1:ALL,Wind or Weather or Stress,0.02,50,No,0
10541_27,Early1:ALL,Mid1:CLS,Alternative Succession,0.01,100,Yes,0
10541_27,Late1:CLS,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10541_27,Late1:CLS,Late1:CLS,Insects or Disease,0.01,100,No,0
10541_27,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.01,100,No,0
10541_27,Late1:CLS,Late1:OPN,Surface Fire,0.02,50,Yes,0
10541_27,Late1:OPN,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10541_27,Late1:OPN,Late1:OPN,Insects or Disease,0.067,15,No,0
10541_27,Late1:OPN,Late1:OPN,Surface Fire,0.1,10,No,0
10541_27,Late1:OPN,Late1:OPN,Wind or Weather or Stress,0.01,100,No,0
10541_27,Mid1:CLS,Early1:ALL,Replacement Fire,0.0033,303,Yes,0
10541_27,Mid1:CLS,Mid1:CLS,Insects or Disease,0.01,100,No,0
10541_27,Mid1:CLS,Mid1:CLS,Wind or Weather or Stress,0.01,100,No,0
10541_27,Mid1:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
10541_27,Mid1:OPN,Late1:OPN,Alternative Succession,0.083,12,Yes,0
10541_27,Mid1:OPN,Mid1:OPN,Insects or Disease,0.01,100,No,0
10541_27,Mid1:OPN,Mid1:OPN,Surface Fire,0.083,12,No,0
10541_27,Mid1:OPN,Mid1:OPN,Wind or Weather or Stress,0.01,100,No,0
10542_27,Early1:ALL,Early1:ALL,Mixed Fire,0.0063,159,No,0
10542_27,Early1:ALL,Early1:ALL,Surface Fire,0.0333,30,No,0
10542_27,Early1:ALL,Mid1:CLS,Alternative Succession,0.01,100,Yes,0
10542_27,Late1:CLS,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10542_27,Late1:CLS,Late1:CLS,Surface Fire,0.0063,159,No,0
10542_27,Late1:CLS,Late1:OPN,Mixed Fire,0.0063,159,Yes,0
10542_27,Late1:OPN,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10542_27,Late1:OPN,Late1:CLS,Alternative Succession,0.003,333,Yes,0
10542_27,Late1:OPN,Late1:OPN,Mixed Fire,0.0063,159,No,0
10542_27,Late1:OPN,Late1:OPN,Surface Fire,0.04,25,No,0
10542_27,Mid1:CLS,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10542_27,Mid1:CLS,Mid1:CLS,Surface Fire,0.0333,30,No,0
10542_27,Mid1:CLS,Mid1:OPN,Mixed Fire,0.0063,159,Yes,0
10542_27,Mid1:OPN,Early1:ALL,Mixed Fire,0.0031,323,Yes,0
10542_27,Mid1:OPN,Early1:ALL,Replacement Fire,0.0022,455,Yes,0
10542_27,Mid1:OPN,Mid1:OPN,Mixed Fire,0.0031,323,No,0
10542_27,Mid1:OPN,Mid1:OPN,Surface Fire,0.04,25,No,0
10550_1_8_9,Early1:OPN,Early1:OPN,Mixed Fire,0.002,500,No,0
10550_1_8_9,Early1:OPN,Mid1:CLS,Alternative Succession,0.06,17,Yes,0
10550_1_8_9,Late1:CLS,Early1:OPN,Replacement Fire,0.006,167,Yes,0
10550_1_8_9,Late1:CLS,Late1:OPN,Insects or Disease,0.007,143,Yes,0
10550_1_8_9,Late1:CLS,Late1:OPN,Mixed Fire,0.004,250,Yes,0
10550_1_8_9,Late1:CLS,Mid1:OPN,Insects or Disease,0.006,167,Yes,0
10550_1_8_9,Late1:CLS,Mid1:OPN,Wind or Weather or Stress,0.007,143,Yes,0
10550_1_8_9,Late1:OPN,Early1:OPN,Replacement Fire,0.005,200,Yes,0
10550_1_8_9,Late1:OPN,Late1:OPN,Insects or Disease,0.007,143,No,0
10550_1_8_9,Late1:OPN,Late1:OPN,Mixed Fire,0.002,500,No,0
10550_1_8_9,Late1:OPN,Mid1:OPN,Insects or Disease,0.002,500,Yes,0
10550_1_8_9,Late1:OPN,Mid1:OPN,Wind or Weather or Stress,0.007,143,Yes,0
10550_1_8_9,Mid1:CLS,Early1:OPN,Replacement Fire,0.007,143,Yes,0
10550_1_8_9,Mid1:CLS,Mid1:OPN,Insects or Disease,0.007,143,Yes,0
10550_1_8_9,Mid1:CLS,Mid1:OPN,Mixed Fire,0.003,333,Yes,0
10550_1_8_9,Mid1:OPN,Early1:OPN,Replacement Fire,0.003,333,Yes,0
10550_1_8_9,Mid1:OPN,Mid1:OPN,Insects or Disease,0.005,200,No,0
10550_1_8_9,Mid1:OPN,Mid1:OPN,Mixed Fire,0.006,167,No,0
10550_10_19,Early1:ALL,Early1:ALL,Competition or Maintenance,0.002,500,No,0
10550_10_19,Early1:ALL,Early1:ALL,Replacement Fire,0.002,500,Yes,0
10550_10_19,Early1:ALL,Mid1:OPN,Alternative Succession,0.003,333,Yes,0
10550_10_19,Late1:CLS,Early1:ALL,Insects or Disease,0.001,"1,000",Yes,0
10550_10_19,Late1:CLS,Early1:ALL,Replacement Fire,0.008,125,Yes,0
10550_10_19,Late1:CLS,Late1:OPN,Mixed Fire,0.002,500,Yes,0
10550_10_19,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.002,500,Yes,0
10550_10_19,Late1:CLS,Mid1:OPN,Insects or Disease,0.001,"1,000",Yes,0
10550_10_19,Late1:CLS,Mid1:OPN,Mixed Fire,0.001,"1,000",Yes,0
10550_10_19,Late1:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
10550_10_19,Late1:OPN,Late1:OPN,Competition or Maintenance,0.002,500,No,0
10550_10_19,Late1:OPN,Late1:OPN,Insects or Disease,0.001,"1,000",No,0
10550_10_19,Late1:OPN,Late1:OPN,Mixed Fire,0.002,500,No,0
10550_10_19,Late1:OPN,Late1:OPN,Wind or Weather or Stress,0.002,500,No,0
10550_10_19,Late1:OPN,Mid1:OPN,Insects or Disease,0.002,500,Yes,0
10550_10_19,Late1:OPN,Mid1:OPN,Mixed Fire,0.002,500,Yes,0
10550_10_19,Late1:OPN,Mid1:OPN,Wind or Weather or Stress,0.002,500,Yes,0
10550_10_19,Mid1:CLS,Early1:ALL,Insects or Disease,0.002,500,Yes,0
10550_10_19,Mid1:CLS,Early1:ALL,Replacement Fire,0.006,167,Yes,0
10550_10_19,Mid1:CLS,Mid1:CLS,Competition or Maintenance,0.001,"1,000",No,0
10550_10_19,Mid1:CLS,Mid1:OPN,Insects or Disease,0.002,500,Yes,0
10550_10_19,Mid1:CLS,Mid1:OPN,Mixed Fire,0.003,333,Yes,0
10550_10_19,Mid1:CLS,Mid1:OPN,Wind or Weather or Stress,0.002,500,Yes,0
10550_10_19,Mid1:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
10550_10_19,Mid1:OPN,Late1:OPN,Alternative Succession,0.002,500,Yes,0
10550_10_19,Mid1:OPN,Mid1:OPN,Insects or Disease,0.002,500,No,0
10550_10_19,Mid1:OPN,Mid1:OPN,Mixed Fire,0.002,500,No,0
10550_15_28,Early1:ALL,Early1:ALL,Competition or Maintenance,0.002,500,No,0
10550_15_28,Early1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_15_28,Early1:ALL,Mid1:OPN,Alternative Succession,0.02,50,Yes,0
10550_15_28,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_15_28,Late1:CLS,Late1:OPN,Insects or Disease,0.002,500,Yes,0
10550_15_28,Late1:CLS,Mid1:OPN,Wind or Weather or Stress,0.005,200,Yes,0
10550_15_28,Late1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_15_28,Late1:OPN,Late1:OPN,Insects or Disease,0.003,333,No,0
10550_15_28,Late1:OPN,Late1:OPN,Wind or Weather or Stress,0.002,500,No,0
10550_15_28,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_15_28,Mid1:CLS,Mid1:CLS,Competition or Maintenance,0.001,"1,000",No,0
10550_15_28,Mid1:CLS,Mid1:OPN,Insects or Disease,0.002,500,Yes,0
10550_15_28,Mid1:CLS,Mid1:OPN,Mixed Fire,0.01,100,Yes,0
10550_15_28,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_15_28,Mid1:OPN,Mid1:CLS,Alternative Succession,0.0125,80,Yes,0
10550_15_28,Mid1:OPN,Mid1:OPN,Mixed Fire,0.002,500,No,0
10550_16_23_24,Early1:ALL,Early1:ALL,Competition or Maintenance,0.002,500,No,0
10550_16_23_24,Early1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_16_23_24,Late1:CLS,Early1:ALL,Insects or Disease,0.004,250,Yes,0
10550_16_23_24,Late1:CLS,Early1:ALL,Replacement Fire,0.004,250,Yes,0
10550_16_23_24,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.001,"1,000",No,0
10550_16_23_24,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_16_23_24,Mid1:CLS,Mid1:CLS,Competition or Maintenance,0.001,"1,000",No,0
10550_16_23_24,Mid1:CLS,Mid1:OPN,Insects or Disease,0.007,143,Yes,0
10550_16_23_24,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_16_23_24,Mid1:OPN,Mid1:OPN,Mixed Fire,0.001,"1,000",No,0
10550_17,Early1:ALL,Early1:ALL,Competition or Maintenance,0.002,500,No,0
10550_17,Early1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_17,Late1:CLS,Early1:ALL,Insects or Disease,0.01,100,Yes,0
10550_17,Late1:CLS,Early1:ALL,Replacement Fire,0.007,143,Yes,0
10550_17,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.001,"1,000",No,0
10550_17,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_17,Mid1:CLS,Mid1:CLS,Competition or Maintenance,0.001,"1,000",No,0
10550_17,Mid1:CLS,Mid1:OPN,Insects or Disease,0.007,143,Yes,0
10550_17,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_17,Mid1:OPN,Mid1:OPN,Mixed Fire,0.001,"1,000",No,0
10550_18,Early1:ALL,Early1:ALL,Competition or Maintenance,0.002,500,No,0
10550_18,Early1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_18,Late1:CLS,Early1:ALL,Insects or Disease,0.01,100,Yes,0
10550_18,Late1:CLS,Early1:ALL,Replacement Fire,0.007,143,Yes,0
10550_18,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.001,"1,000",No,0
10550_18,Late1:CLS,Mid1:OPN,Mixed Fire,0.004,250,Yes,0
10550_18,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_18,Mid1:CLS,Mid1:CLS,Competition or Maintenance,0.001,"1,000",No,0
10550_18,Mid1:CLS,Mid1:OPN,Insects or Disease,0.007,143,Yes,0
10550_18,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
10550_18,Mid1:OPN,Mid1:OPN,Mixed Fire,0.001,"1,000",No,0
10550_20,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
10550_20,Late1:CLS,Early1:ALL,Replacement Fire,0.007,143,Yes,0
10550_20,Late1:CLS,Late1:CLS,Insects or Disease,0.006,167,No,0
10550_20,Late1:CLS,Late2:CLS,Alternative Succession,0.01,100,Yes,0
10550_20,Late1:CLS,Mid1:ALL,Insects or Disease,0.006,167,Yes,0
10550_20,Late1:CLS,Mid1:ALL,Mixed Fire,0.003,333,Yes,0
10550_20,Late2:CLS,Early1:ALL,Replacement Fire,0.007,143,Yes,0
10550_20,Late2:CLS,Late2:CLS,Mixed Fire,0.003,333,No,0
10550_20,Mid1:ALL,Early1:ALL,Replacement Fire,0.007,143,Yes,0
10550_20,Mid1:ALL,Mid1:ALL,Competition or Maintenance,0.002,500,No,0
10550_20,Mid1:ALL,Mid1:ALL,Insects or Disease,0.013,77,No,0
10550_20,Mid1:ALL,Mid1:ALL,Mixed Fire,0.003,333,No,0
10550_21_22,Early1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
10550_21_22,Late1:CLS,Early1:ALL,Insects or Disease,0.001,"1,000",Yes,0
10550_21_22,Late1:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
10550_21_22,Late1:CLS,Late1:CLS,Insects or Disease,0.006,167,No,0
10550_21_22,Late1:CLS,Mid1:ALL,Insects or Disease,0.006,167,Yes,0
10550_21_22,Late2:CLS,Early1:ALL,Replacement Fire,0.003,333,Yes,0
10550_21_22,Mid1:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
10550_21_22,Mid1:ALL,Mid1:ALL,Competition or Maintenance,0.002,500,No,0
10550_21_22,Mid1:ALL,Mid1:ALL,Insects or Disease,0.013,77,No,0
